8-12;[10,1,2];[8,9,10,11,0,1,2,3,12];225.0;[10.0,1.0,2.0];33;20;[2.0,4.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022292137145996094
1-14;[5,3,13];[1,2,3,12,13,6,5,6,14];157.0;[3.0,13.0,5.0];57;34;[1.0,5.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002875328063964844
0-9;[10,1,11];[0,1,0,11,10,9];197.0;[1.0,11.0,10.0];60;41;[0.0,7.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002644062042236328
8-11;[13,0,4];[8,9,14,6,5,4,5,6,13,11,0,11];255.0;[4.0,13.0,0.0];53;23;[1.0,7.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002346038818359375
0-10;[3,14,11];[0,11,12,3,4,5,6,14,9,10];217.0;[11.0,3.0,14.0];47;26;[1.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0004067420959472656
3-7;[6,13,8];[3,12,13,6,14,9,8,7];153.0;[13.0,6.0,8.0];52;27;[1.0,6.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022459030151367188
3-9;[10,14,6];[3,4,5,6,14,9,10,9];161.0;[6.0,14.0,10.0];70;43;[0.0,7.0,7.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002770423889160156
2-14;[4,9,5];[2,3,4,5,6,14,9,14];143.0;[4.0,5.0,9.0];43;18;[2.0,4.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002884864807128906
10-12;[8,14,1];[10,9,8,9,14,6,5,4,3,2,1,2,3,12];235.0;[8.0,14.0,1.0];34;20;[1.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003533363342285156
7-12;[11,4,2];[7,6,5,4,3,2,3,12,11,12];218.0;[4.0,2.0,11.0];66;31;[1.0,5.0,4.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002713203430175781
7-11;[0,2,3];[7,6,5,4,3,2,1,0,11];204.0;[3.0,2.0,0.0];58;35;[0.0,8.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0004482269287109375
9-12;[10,11,4];[9,10,9,14,6,5,4,3,12,11,12];236.0;[10.0,4.0,11.0];50;28;[1.0,6.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024509429931640625
1-6;[4,3,13];[1,2,3,4,5,6,13,6];148.0;[3.0,4.0,13.0];52;32;[1.0,5.0,7.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00023412704467773438
0-14;[1,5,13];[0,1,2,3,12,13,6,5,6,14];186.0;[1.0,13.0,5.0];38;18;[2.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00027680397033691406
9-11;[4,1,6];[9,14,6,5,4,3,2,1,0,11];202.0;[6.0,4.0,1.0];51;28;[1.0,6.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003311634063720703
4-10;[5,14,6];[4,5,6,14,9,10];94.0;[5.0,6.0,14.0];32;19;[2.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002651214599609375
3-14;[6,13,12];[3,12,13,6,14];96.0;[12.0,13.0,6.0];66;50;[0.0,6.0,9.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002689361572265625
2-6;[3,7,5];[2,3,4,5,6,7,6];164.0;[3.0,5.0,7.0];38;22;[2.0,4.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00019121170043945312
10-13;[5,3,0];[10,11,0,1,2,3,4,5,6,13];264.0;[0.0,3.0,5.0];42;19;[1.0,8.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];9.775161743164062e-05
4-11;[10,1,7];[4,3,2,1,2,3,4,5,6,7,8,9,10,11];341.0;[1.0,7.0,10.0];67;43;[0.0,7.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022101402282714844
4-8;[10,13,5];[4,5,6,13,14,9,10,9,8];185.0;[5.0,13.0,10.0];60;48;[0.0,6.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00029015541076660156
0-5;[13,12,9];[0,1,2,3,12,13,14,9,14,6,5];221.0;[12.0,13.0,9.0];55;27;[1.0,6.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00028061866760253906
0-6;[5,10,12];[0,1,2,3,12,11,10,9,14,6,5,6];270.0;[12.0,10.0,5.0];86;43;[0.0,6.0,7.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022602081298828125
1-13;[10,9,14];[1,0,11,10,9,14,13];226.0;[10.0,9.0,14.0];47;23;[1.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002529621124267578
1-5;[14,9,0];[1,0,11,13,14,9,14,6,5];216.0;[0.0,14.0,9.0];61;43;[0.0,7.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0012879371643066406
12-14;[1,3,9];[12,3,2,1,2,3,4,5,6,14,9,14];193.0;[1.0,3.0,9.0];42;28;[0.0,10.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020003318786621094
5-10;[12,3,11];[5,4,3,12,11,10];171.0;[3.0,12.0,11.0];38;22;[1.0,7.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002791881561279297
5-11;[10,9,0];[5,6,14,9,10,11,0,11];231.0;[9.0,10.0,0.0];46;28;[1.0,6.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.176399230957031e-05
11-14;[6,10,4];[11,10,9,14,6,5,4,5,6,14];215.0;[10.0,6.0,4.0];69;39;[0.0,8.0,5.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00030303001403808594
8-13;[0,4,7];[8,7,6,5,4,3,2,1,0,11,13];262.0;[7.0,4.0,0.0];70;48;[0.0,7.0,5.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002884864807128906
1-8;[5,9,2];[1,2,3,4,5,6,14,9,8];151.0;[2.0,5.0,9.0];53;41;[0.0,8.0,8.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00023484230041503906
2-8;[12,6,5];[2,3,12,3,4,5,6,14,9,8];167.0;[12.0,5.0,6.0];32;19;[2.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025177001953125
1-10;[14,2,9];[1,2,3,4,5,6,14,9,10];161.0;[2.0,14.0,9.0];49;32;[1.0,6.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002727508544921875
1-7;[5,8,6];[1,2,3,4,5,6,14,9,8,7];172.0;[5.0,6.0,8.0];45;17;[2.0,4.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00016999244689941406
2-10;[3,12,6];[2,3,12,13,6,14,9,10];159.0;[3.0,12.0,6.0];32;19;[1.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.031990051269531e-05
1-9;[6,3,0];[1,0,1,2,3,4,5,6,14,9];192.0;[0.0,3.0,6.0];56;42;[0.0,7.0,11.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00023698806762695312
0-8;[5,4,10];[0,1,2,3,4,5,6,14,9,10,9,8];234.0;[4.0,5.0,10.0];47;19;[1.0,8.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.000171661376953125
2-7;[3,12,4];[2,3,12,3,4,5,6,7];152.0;[3.0,12.0,4.0];40;26;[0.0,11.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003237724304199219
3-8;[9,10,4];[3,4,5,6,14,9,10,9,8];178.0;[4.0,9.0,10.0];65;45;[0.0,7.0,7.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00030112266540527344
2-9;[13,11,5];[2,3,12,11,13,6,5,6,14,9];193.0;[11.0,13.0,5.0];47;24;[1.0,7.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.270408630371094e-05
0-7;[11,2,6];[0,1,2,3,12,11,13,6,7];200.0;[2.0,11.0,6.0];38;23;[1.0,7.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00027108192443847656
3-10;[9,5,7];[3,4,5,6,7,8,9,10];174.0;[5.0,7.0,9.0];56;34;[1.0,5.0,5.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024962425231933594
8-12;[13,5,7];[8,7,6,5,6,13,12];159.0;[7.0,5.0,13.0];58;45;[0.0,6.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022459030151367188
1-14;[3,6,12];[1,2,3,12,13,6,14];123.0;[3.0,12.0,6.0];39;22;[1.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00023889541625976562
0-9;[12,6,1];[0,1,2,3,12,13,6,14,9];171.0;[1.0,12.0,6.0];47;34;[0.0,9.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002951622009277344
8-11;[13,0,12];[8,9,14,13,12,3,2,1,0,11];224.0;[13.0,12.0,0.0];48;15;[2.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002224445343017578
0-10;[14,9,8];[0,11,13,14,9,8,9,10];195.0;[14.0,9.0,8.0];40;16;[2.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002532005310058594
3-7;[14,4,5];[3,4,5,6,14,6,7];143.0;[4.0,5.0,14.0];49;30;[1.0,5.0,8.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022673606872558594
3-9;[10,8,12];[3,12,11,10,9,8,9];178.0;[12.0,10.0,8.0];66;46;[0.0,7.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022554397583007812
2-14;[3,5,0];[2,1,0,1,2,3,4,5,6,14];183.0;[0.0,3.0,5.0];44;31;[0.0,9.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001690387725830078
10-12;[11,7,4];[10,9,8,7,6,5,4,3,12,11,12];249.0;[7.0,4.0,11.0];54;33;[1.0,5.0,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002498626708984375
7-12;[2,3,5];[7,6,5,4,3,2,3,12];156.0;[5.0,2.0,3.0];68;49;[0.0,6.0,8.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002281665802001953
7-11;[2,1,14];[7,6,14,6,5,4,3,2,1,0,11];238.0;[14.0,2.0,1.0];60;35;[0.0,9.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026607513427734375
9-12;[5,10,2];[9,10,9,14,6,5,4,3,2,3,12];208.0;[10.0,5.0,2.0];50;30;[1.0,6.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00029206275939941406
1-6;[5,10,3];[1,2,3,4,5,6,14,9,10,9,14,6];224.0;[3.0,5.0,10.0];64;45;[0.0,7.0,8.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00018906593322753906
0-14;[12,7,4];[0,1,2,3,12,3,4,5,6,7,6,14];246.0;[12.0,4.0,7.0];45;17;[2.0,4.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002665519714355469
9-11;[10,5,0];[9,10,9,14,6,5,4,3,2,1,0,11];256.0;[10.0,5.0,0.0];43;27;[1.0,6.0,8.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002734661102294922
4-10;[9,7,13];[4,5,6,13,6,7,8,9,10];184.0;[13.0,7.0,9.0];58;40;[0.0,7.0,11.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026869773864746094
3-14;[10,7,13];[3,12,13,6,7,8,9,10,9,14];228.0;[13.0,7.0,10.0];74;41;[0.0,7.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00018525123596191406
2-6;[5,13,10];[2,3,12,13,14,9,10,9,14,6,5,6];253.0;[13.0,10.0,5.0];66;35;[0.0,9.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00028395652770996094
10-13;[6,4,3];[10,9,14,6,5,4,3,12,13];188.0;[6.0,4.0,3.0];40;12;[2.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00017452239990234375
4-11;[7,0,2];[4,5,6,7,6,5,4,3,2,1,0,11];273.0;[7.0,2.0,0.0];48;40;[0.0,8.0,10.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002334117889404297
4-8;[9,13,1];[4,3,2,1,2,3,12,13,14,9,8];223.0;[1.0,13.0,9.0];59;45;[0.0,7.0,9.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0007088184356689453
0-5;[10,7,6];[0,11,10,9,8,7,6,5];232.0;[10.0,7.0,6.0];42;21;[1.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001804828643798828
0-6;[13,3,4];[0,1,2,3,4,5,6,13,6];177.0;[3.0,4.0,13.0];52;24;[1.0,7.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00017380714416503906
1-13;[3,8,7];[1,2,3,4,5,6,7,8,9,14,13];232.0;[3.0,7.0,8.0];36;18;[2.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00032591819763183594
1-5;[13,4,10];[1,2,3,12,13,14,9,10,9,14,6,5,4,5];274.0;[13.0,10.0,4.0];58;34;[0.0,9.0,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022482872009277344
12-14;[2,5,1];[12,3,2,1,2,3,4,5,6,14];155.0;[2.0,1.0,5.0];41;29;[0.0,10.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00036978721618652344
5-10;[12,11,9];[5,4,3,12,11,13,14,9,10];220.0;[12.0,11.0,9.0];44;26;[0.0,11.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00018358230590820312
5-11;[4,0,8];[5,4,5,6,14,9,8,9,14,13,11,0,11];288.0;[4.0,8.0,0.0];48;30;[0.0,10.0,7.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003452301025390625
11-14;[4,13,10];[11,13,6,5,4,5,6,14,9,10,9,14];233.0;[13.0,4.0,10.0];64;39;[0.0,8.0,6.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003826618194580078
8-13;[0,6,12];[8,9,14,6,13,11,0,1,2,3,12,13];264.0;[6.0,0.0,12.0];65;35;[0.0,9.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003025531768798828
1-8;[14,13,12];[1,2,3,12,13,14,9,8];156.0;[12.0,13.0,14.0];60;46;[0.0,6.0,12.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002129077911376953
2-8;[13,9,3];[2,3,12,13,14,9,8];146.0;[3.0,13.0,9.0];49;35;[0.0,9.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002701282501220703
1-10;[12,8,11];[1,2,3,12,11,13,14,9,8,9,10];227.0;[12.0,11.0,8.0];40;24;[1.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025200843811035156
1-7;[8,9,11];[1,0,11,13,14,9,8,7];201.0;[11.0,9.0,8.0];71;50;[0.0,6.0,8.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0007190704345703125
2-10;[11,4,13];[2,3,4,5,6,13,11,10];223.0;[4.0,13.0,11.0];50;32;[1.0,5.0,7.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025653839111328125
1-9;[12,6,4];[1,2,3,12,3,4,5,6,14,9];160.0;[12.0,4.0,6.0];32;19;[2.0,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.05718994140625e-05
0-8;[7,14,4];[0,1,2,3,4,5,6,14,6,7,8];220.0;[4.0,14.0,7.0];69;41;[0.0,7.0,8.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002925395965576172
2-7;[13,9,14];[2,3,12,13,14,9,8,7];167.0;[13.0,14.0,9.0];44;16;[2.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020933151245117188
3-8;[4,14,2];[3,2,3,4,5,6,14,9,8];158.0;[2.0,4.0,14.0];46;35;[0.0,9.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00024700164794921875
2-9;[4,6,3];[2,3,4,5,6,14,9];124.0;[3.0,4.0,6.0];48;38;[0.0,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00034332275390625
0-7;[5,6,14];[0,1,2,3,4,5,6,14,6,7];199.0;[5.0,6.0,14.0];54;38;[0.0,7.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001900196075439453
3-10;[13,8,11];[3,12,11,13,14,9,8,9,10];200.0;[11.0,13.0,8.0];49;29;[1.0,6.0,5.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010156631469726562
8-12;[0,4,2];[8,9,14,6,5,4,3,2,1,0,1,2,3,12];249.0;[4.0,0.0,2.0];64;31;[1.0,5.0,4.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002846717834472656
1-14;[8,13,7];[1,2,3,12,13,6,7,8,9,14];201.0;[13.0,7.0,8.0];65;31;[1.0,5.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022101402282714844
0-9;[4,7,8];[0,1,2,3,4,5,6,7,8,9];203.0;[4.0,7.0,8.0];37;14;[2.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00026917457580566406
8-11;[6,0,4];[8,9,14,6,5,4,3,2,1,0,11];219.0;[6.0,4.0,0.0];41;19;[2.0,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00029468536376953125
0-10;[12,1,5];[0,1,2,3,12,3,4,5,6,14,9,10];216.0;[1.0,12.0,5.0];38;25;[1.0,7.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.604194641113281e-05
3-7;[0,14,2];[3,2,1,0,11,13,14,6,7];226.0;[2.0,0.0,14.0];46;33;[0.0,9.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020885467529296875
3-9;[10,11,2];[3,2,3,12,11,10,9];178.0;[2.0,11.0,10.0];61;50;[0.0,6.0,10.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002837181091308594
2-14;[1,11,10];[2,1,0,11,10,9,14];197.0;[1.0,11.0,10.0];30;14;[2.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002422332763671875
10-12;[11,2,4];[10,9,14,6,5,4,3,2,3,12,11,12];243.0;[4.0,2.0,11.0];49;28;[1.0,6.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022268295288085938
7-12;[3,0,11];[7,6,13,11,0,1,2,3,12];208.0;[11.0,0.0,3.0];58;35;[0.0,8.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002079010009765625
7-11;[6,1,8];[7,8,9,14,6,5,4,3,2,1,0,11];240.0;[8.0,6.0,1.0];52;38;[0.0,9.0,6.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00020885467529296875
9-12;[13,2,7];[9,8,7,6,13,12,3,2,3,12];202.0;[7.0,13.0,2.0];55;38;[0.0,9.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00019288063049316406
1-6;[10,5,11];[1,0,11,10,9,14,6,5,6];238.0;[11.0,10.0,5.0];77;48;[0.0,6.0,7.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00028252601623535156
