2-14;[1,11,10];[2,1,0,11,10,9,14];197.0;[1.0,11.0,10.0];8;14;[2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.225440979003906e-05
10-12;[11,2,4];[10,9,14,6,5,4,3,2,3,12,11,12];243.0;[4.0,2.0,11.0];39;31;[1.0,6.0,6.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.000286102294921875
7-12;[3,0,11];[7,6,13,11,0,1,2,3,12];208.0;[11.0,0.0,3.0];26;20;[1.0,8.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00022721290588378906
7-11;[6,1,8];[7,8,9,14,6,5,4,3,2,1,0,11];240.0;[8.0,6.0,1.0];21;28;[1.0,7.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0004897117614746094
9-12;[13,2,7];[9,8,7,6,13,12,3,2,3,12];202.0;[7.0,13.0,2.0];18;23;[1.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0004639625549316406
1-6;[10,5,11];[1,0,11,10,9,14,6,5,6];238.0;[11.0,10.0,5.0];24;22;[1.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00033736228942871094
0-14;[3,5,13];[0,1,2,3,12,13,6,5,6,14];186.0;[3.0,13.0,5.0];18;15;[2.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003142356872558594
9-11;[10,8,14];[9,14,9,8,9,10,11];172.0;[14.0,8.0,10.0];36;45;[0.0,7.0,14.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003046989440917969
4-10;[13,1,3];[4,3,2,1,2,3,12,13,14,9,10];233.0;[3.0,1.0,13.0];25;36;[0.0,9.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00019478797912597656
3-14;[2,11,9];[3,2,3,12,11,13,14,9,14];192.0;[2.0,11.0,9.0];10;19;[1.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001723766326904297
2-6;[13,9,12];[2,3,12,13,14,9,14,6];165.0;[12.0,13.0,9.0];16;18;[2.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00025963783264160156
10-13;[7,1,3];[10,9,8,7,6,5,4,3,2,1,2,3,12,13];282.0;[7.0,3.0,1.0];26;24;[1.0,8.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002682209014892578
4-11;[9,3,5];[4,5,6,14,9,14,6,5,4,3,12,11];218.0;[5.0,9.0,3.0];30;37;[0.0,9.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0003533363342285156
4-8;[10,2,5];[4,3,2,3,4,5,6,14,9,10,9,8];252.0;[2.0,5.0,10.0];23;33;[0.0,10.0,12.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0002760887145996094
0-5;[10,2,7];[0,1,2,3,12,11,10,9,8,7,6,5];293.0;[2.0,10.0,7.0];22;24;[1.0,9.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0005693435668945312
0-6;[9,5,8];[0,1,2,3,4,5,6,14,9,8,9,14,6];233.0;[5.0,9.0,8.0];33;30;[0.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0006213188171386719
1-13;[2,9,5];[1,2,3,4,5,6,14,9,14,13];192.0;[2.0,5.0,9.0];17;21;[2.0,5.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];9.131431579589844e-05
1-5;[6,13,14];[1,2,3,12,13,14,6,5];154.0;[13.0,14.0,6.0];23;13;[2.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010371208190917969
12-14;[5,9,3];[12,3,4,5,6,14,9,14];139.0;[3.0,5.0,9.0];14;16;[2.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];4.4345855712890625e-05
5-10;[13,6,4];[5,4,5,6,13,14,9,10];155.0;[4.0,6.0,13.0];31;39;[0.0,9.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.43865966796875e-05
5-11;[6,12,3];[5,6,5,4,3,12,11];132.0;[6.0,3.0,12.0];12;17;[2.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.200241088867188e-05
11-14;[10,7,8];[11,10,9,8,7,6,14];193.0;[10.0,8.0,7.0];25;16;[2.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.511543273925781e-05
8-13;[9,0,11];[8,9,14,13,11,0,11,13];227.0;[9.0,11.0,0.0];22;22;[2.0,5.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.034706115722656e-05
1-8;[10,5,3];[1,2,3,4,5,6,14,9,10,9,8];205.0;[3.0,5.0,10.0];10;15;[2.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.771087646484375e-05
2-8;[11,10,9];[2,3,12,11,10,9,8];178.0;[11.0,10.0,9.0];10;13;[2.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.225440979003906e-05
1-10;[4,3,11];[1,2,3,4,3,12,11,10];224.0;[3.0,4.0,11.0];28;30;[0.0,11.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010776519775390625
1-7;[14,5,6];[1,2,3,4,5,6,14,6,7];170.0;[5.0,6.0,14.0];25;16;[2.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.58306884765625e-05
2-10;[9,7,13];[2,3,12,13,6,7,8,9,10];199.0;[13.0,7.0,9.0];14;12;[2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.320808410644531e-05
1-9;[2,10,5];[1,2,3,4,5,6,14,9,10,9];188.0;[2.0,5.0,10.0];10;15;[2.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.747245788574219e-05
0-8;[4,6,14];[0,1,2,3,4,5,6,14,9,8];180.0;[4.0,6.0,14.0];18;6;[3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010275840759277344
2-7;[3,10,4];[2,3,4,5,6,14,9,10,9,8,7];216.0;[3.0,4.0,10.0];12;16;[2.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001323223114013672
3-8;[0,11,1];[3,2,1,0,11,13,14,9,8];207.0;[1.0,0.0,11.0];17;31;[0.0,10.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.67572021484375e-05
2-9;[0,4,14];[2,1,0,1,2,3,4,5,6,14,9];202.0;[0.0,4.0,14.0];13;19;[1.0,10.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010228157043457031
0-7;[5,2,12];[0,1,2,3,12,3,4,5,6,7];191.0;[2.0,12.0,5.0];8;8;[3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010371208190917969
3-10;[13,12,4];[3,12,13,6,5,4,5,6,14,9,10];204.0;[12.0,13.0,4.0];27;34;[0.0,9.0,14.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.390975952148438e-05
8-12;[5,9,14];[8,9,14,6,5,4,3,12];137.0;[9.0,14.0,5.0];9;15;[2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00013518333435058594
1-14;[2,12,11];[1,2,3,12,11,13,14];147.0;[2.0,12.0,11.0];9;15;[2.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010228157043457031
0-9;[4,8,5];[0,1,2,3,4,5,6,14,9,8,9];197.0;[4.0,5.0,8.0];18;13;[2.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.4849853515625e-05
8-11;[1,13,12];[8,9,14,13,12,3,2,1,0,11];224.0;[13.0,12.0,1.0];27;17;[2.0,5.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.985664367675781e-05
0-10;[13,8,4];[0,11,13,6,5,4,5,6,14,9,8,9,10];260.0;[13.0,4.0,8.0];17;13;[2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.702278137207031e-05
3-7;[11,5,4];[3,12,11,12,3,4,5,6,7];197.0;[11.0,4.0,5.0];21;28;[0.0,12.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.843971252441406e-05
3-9;[7,5,13];[3,12,13,6,5,6,7,8,9];189.0;[13.0,5.0,7.0];17;13;[2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.000102996826171875
2-14;[10,9,13];[2,3,12,13,14,9,10,9,14];202.0;[13.0,9.0,10.0];29;18;[2.0,5.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00013899803161621094
10-12;[14,3,9];[10,9,14,6,5,4,3,12];147.0;[9.0,14.0,3.0];10;19;[1.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.318092346191406e-05
7-12;[1,4,0];[7,6,5,4,3,2,1,0,1,2,3,12];234.0;[4.0,1.0,0.0];26;18;[2.0,5.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00011396408081054688
7-11;[4,10,9];[7,6,5,4,5,6,14,9,10,11];236.0;[4.0,9.0,10.0];34;36;[0.0,9.0,11.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.772445678710938e-05
9-12;[10,2,13];[9,10,9,14,13,12,3,2,3,12];213.0;[10.0,13.0,2.0];18;23;[1.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.0001266002655029297
1-6;[10,4,7];[1,2,3,4,5,6,7,8,9,10,9,14,6];264.0;[4.0,7.0,10.0];31;21;[2.0,4.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];9.083747863769531e-05
0-14;[13,9,5];[0,11,13,6,5,6,14,9,14];190.0;[13.0,5.0,9.0];26;16;[2.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.511543273925781e-05
9-11;[13,5,14];[9,14,6,5,6,13,11];132.0;[14.0,5.0,13.0];10;13;[2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.034706115722656e-05
4-10;[9,2,14];[4,3,2,3,4,5,6,14,9,10];208.0;[2.0,14.0,9.0];18;27;[0.0,12.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.7738037109375e-05
3-14;[8,2,9];[3,2,3,4,5,6,14,9,8,9,14];194.0;[2.0,9.0,8.0];22;22;[2.0,5.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00011372566223144531
2-6;[5,4,10];[2,3,4,5,6,14,9,10,9,14,6];214.0;[4.0,5.0,10.0];39;34;[0.0,10.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.487701416015625e-05
10-13;[0,9,5];[10,9,14,6,5,4,3,2,1,0,11,13];266.0;[9.0,5.0,0.0];27;33;[0.0,11.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.891654968261719e-05
4-11;[1,12,9];[4,5,6,14,9,14,6,5,4,3,2,1,2,3,12,11];272.0;[9.0,1.0,12.0];40;44;[0.0,8.0,9.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.344650268554688e-05
4-8;[12,13,3];[4,3,12,13,14,9,8];169.0;[3.0,12.0,13.0];14;20;[1.0,9.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.43865966796875e-05
0-5;[10,1,7];[0,1,0,11,10,9,8,7,6,5];290.0;[1.0,10.0,7.0];21;25;[1.0,9.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010037422180175781
0-6;[12,5,10];[0,1,2,3,12,11,10,9,14,6,5,6];270.0;[12.0,10.0,5.0];33;28;[0.0,11.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.677078247070312e-05
1-13;[14,7,10];[1,2,3,4,5,6,7,8,9,10,9,14,13];286.0;[7.0,10.0,14.0];38;35;[0.0,8.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];6.866455078125e-05
1-5;[7,11,10];[1,0,11,10,9,8,7,6,5];261.0;[11.0,10.0,7.0];14;13;[2.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];5.7220458984375e-05
12-14;[2,7,9];[12,3,2,3,4,5,6,7,8,9,14];213.0;[2.0,7.0,9.0];15;18;[2.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.200241088867188e-05
5-10;[4,1,9];[5,4,3,2,1,2,3,4,5,6,14,9,10];242.0;[4.0,1.0,9.0];25;35;[0.0,9.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00021386146545410156
5-11;[3,6,10];[5,6,14,9,10,11,12,3,12,11];241.0;[6.0,10.0,3.0];34;37;[0.0,9.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];8.702278137207031e-05
11-14;[13,4,12];[11,12,13,6,5,4,5,6,14];176.0;[12.0,13.0,4.0];27;28;[1.0,6.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];7.104873657226562e-05
8-13;[9,11,5];[8,9,14,6,5,6,13,11,13];186.0;[9.0,5.0,11.0];18;21;[2.0,5.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0];0.00010371208190917969
